timestamp,user_id,members,mentions,message_number
05/07/2017,83,69 56 6 79 74 3 11 138 17 9 141,0 0 0 0 0 0 0 0 0 0,3 2 2 1 2 17 11 11 2 5
05/07/2017,XXXXX,6,0,22
05/07/2017,XXXXX,92,0,1
05/07/2017,XXXXX,90,0,1
05/07/2017,138,83 9 74 14,138 0 0 0,7 1 3 8
05/07/2017,141,11 56,0 0,4 1
05/07/2017,143,66 33 138 154,0 0 0,3 5 2
05/07/2017,XXXXX,4,0,1
05/07/2017,145,146 74,145 74,1 1
05/07/2017,146,145 74,146 0,3 2
05/07/2017,XXXXX,50 74,0 0,3 3
05/07/2017,XXXXX,143 33,0 154 0,1 1 4
06/07/2017,3,4,0,1
06/07/2017,4,3 11 56 6 50 17 59 9,0 0 4 0 0 0 0,1 2 2 1 2 1 1
06/07/2017,6,90 3,0 0,1 2
06/07/2017,9,4 83 53 56 138 17,9 0 0 0 0 17,3 3 1 3 4 2
06/07/2017,XXXXX,3 85 138 79 16 17 143 154,0 0 0 0 10 0 0,1 1 2 2 2 3 2
06/07/2017,11,50 4 79,0 0 0,1 1 6
06/07/2017,14,85 53 79 16 10,14 0 14 0 0,3 6 4 6 7
06/07/2017,16,10 53 83 14,0 0 0 0,2 9 5 1
06/07/2017,17,66 4 83 138 79 10 9 152,0 17 0 0 83 0,4 6 1 5 16 1
06/07/2017,XXXXX,147 56,0 0,3 12
06/07/2017,33,66 53,0 0 0,10 5 1
06/07/2017,50,4 5 62 6 141,0 50 50 0 0,1 1 9 1 1
06/07/2017,XXXXX,66 56 80 14 85 33 138 16 9,0 0 0 0 0 0 53 0 0,8 1 3 19 4 5 14 2 1
06/07/2017,56,11 4 53 6 23 138 59 9 152,0 0 0 0 0 0 0 0,1 3 4 3 3 4 10 4
06/07/2017,62,66 53 138 50 143 141,0 0 0 0 0,6 1 1 10 3
06/07/2017,66,83 53 33 138 17 62,0 0 0 0,4 4 1 5
06/07/2017,XXXXX,83,0,2
06/07/2017,74,145 146 79 16,74 0 0,1 3 3
06/07/2017,79,11 85 14 83 10 17 74,79 79 0 0 0 0,1 16 16 8 33 1
06/07/2017,XXXXX,53,0,6
06/07/2017,XXXXX,66 11 69 6 138 79 17 9,83 0 0 0 0 0 83 83,1 6 2 2 2 14 10 4
06/07/2017,85,53 14 6 79 92,0 0 0 0 0,1 21 13 53 2
06/07/2017,XXXXX,6,0,1
06/07/2017,XXXXX,85,0,1
06/07/2017,138,66 53 56 10 83 17 9 152 62,0 0 0 0 0 0 0 0 0,4 6 2 3 1 1 7 3 15
06/07/2017,XXXXX,50 62,0 0,1 2
06/07/2017,143,62,143,9
06/07/2017,XXXXX,4,0,1
06/07/2017,145,146 74,0,1
06/07/2017,146,145,0,2
06/07/2017,XXXXX,23,0,24
06/07/2017,XXXXX,17 138 56,0 138 56 0,4 16 5
06/07/2017,XXXXX,10 143,0,1
07/07/2017,3,9 141 16,0 0 0,2 1 1
07/07/2017,4,9 90 52,0 0 0,3 2 2
07/07/2017,6,9 56,0 0,4 2
07/07/2017,9,3 4 66 14 6 23 138,0 0 0 0 0 0 0,1 4 3 1 3 3 1
07/07/2017,XXXXX,14 147 17 143 154,0 10 0 0 0,4 2 1 2 1
07/07/2017,11,3 14 141,11 11 11,2 2 10
07/07/2017,XXXXX,51,0,1
07/07/2017,14,3 11 56 138 79 16 10 9,0 0 14 0 14 0 0,1 4 4 3 5 2 1
07/07/2017,16,3 4 14 56 79 90,0 0 0 0 0 0,1 1 1 1 4 1
07/07/2017,17,66 83 53 138 152,0 0 17 66 138,1 1 8 8
07/07/2017,XXXXX,5 147 23 26 9,0 0 0 0,1 1 11 6
07/07/2017,30,51,0,2
07/07/2017,33,66 138 53,0 0 53 66,16 2 6
07/07/2017,XXXXX,138 79 62,0 0 0,2 3 1
07/07/2017,XXXXX,30,0,2
07/07/2017,XXXXX,4 141,0 0,3 1
07/07/2017,53,66 85 33,0 0,5 7
07/07/2017,56,14 6 138 16 62,0 0 0 0 0,3 7 1 7 3
07/07/2017,XXXXX,50 56,0 0,9 6
07/07/2017,65,59,0,1
07/07/2017,XXXXX,83 53 33 138 17 9,0 0 0 0 0,4 2 3 3 3
07/07/2017,74,145 146 83,0 0,1 3
07/07/2017,79,11 85 14 16 50,79 0 0 0 0,3 4 6 2 4
07/07/2017,XXXXX,141,0,1
07/07/2017,83,66 69 53 6 138 16 17,0 0 0 0 0 0,4 2 3 7 1 1
07/07/2017,85,3 53 79,0 0 0,1 2 2
07/07/2017,XXXXX,4 63 16,0 0 0,1 1 1
07/07/2017,XXXXX,66 53 56 50 83 14 33 17 9,0 0 0 0 0 138 0 0 0,1 3 2 1 1 9 2 2 1
07/07/2017,141,3 11 81 50 52,0 0 0 0 0,7 12 4 7 4
07/07/2017,XXXXX,10 154,0 0,3 1
07/07/2017,145,146,145,7
07/07/2017,146,145 74,0 0,1 2
07/07/2017,XXXXX,10 23,0 0,1 12
07/07/2017,XXXXX,17,0,2
07/07/2017,XXXXX,143 10,0 0,1 1
08/07/2017,4,6,4,13
08/07/2017,6,11 4 83 69 6,6 6 0 0,11 1 12 2
08/07/2017,XXXXX,6,11,14
08/07/2017,XXXXX,51,0,1
08/07/2017,XXXXX,83,0,1
08/07/2017,XXXXX,3,0,1
08/07/2017,XXXXX,66 138 53,0 0,1 1
08/07/2017,XXXXX,12,0,1
08/07/2017,XXXXX,63,0,1
08/07/2017,XXXXX,69 6 138 14,0 0 0,1 1 2
08/07/2017,XXXXX,83 33,0 0,2 1
09/07/2017,XXXXX,10 4,0 0,17 13
09/07/2017,4,52 3 6,4 0 0,6 25 1
09/07/2017,6,4 59,6 0,36 2
09/07/2017,XXXXX,3,0,7
09/07/2017,XXXXX,51,0,1
09/07/2017,XXXXX,66 53,0,4
09/07/2017,XXXXX,12,51,9
09/07/2017,XXXXX,4,0,1
09/07/2017,XXXXX,66 33,0,1
09/07/2017,XXXXX,83 33,0,1
10/07/2017,3,11 4 5 83 147 63 9 74,0 0 0 0 0 0 0 0,2 3 1 3 9 10 10 6
10/07/2017,4,66 11 83 85 6 9,0 4 0 0 0 0,3 4 3 1 1 9
10/07/2017,XXXXX,3 23 26 51 47,0 0 0 23 26 0,4 21 2 52 6
10/07/2017,6,69 63 154 145 4 85 11 83 14 146 59 143 9 141,0 0 0 0 0 0 0 0 0 0,3 4 2 1 1 7 1 1 2 3
10/07/2017,9,3 4 11 66 83 14 6 92,0 0 0 0 0 0 0,1 4 6 3 1 4 2
10/07/2017,XXXXX,66 147 138 65 143,0 0 10 0,1 2 5 5
10/07/2017,11,3 4 81 83 56 50 9 141,11 0 0 0 0 0 0 0,5 3 3 1 2 11 13 1
10/07/2017,XXXXX,51,0,6
10/07/2017,14,69 53 56 6 154 92 11 16 143 9 141,0 0 0 0 0 0 0 0,1 3 6 3 5 1 3 1
10/07/2017,16,4 83 53 14 79,16 0 0 0 0,1 3 2 1 2
10/07/2017,XXXXX,66 83,0 0,2 4
10/07/2017,XXXXX,5 56 147 50 26,23 0 0 5 26 0,16 1 11 77 8
10/07/2017,XXXXX,23 5,23 5 73,36
10/07/2017,33,66 53 154,0 0 0 0,6 3 2 2
10/07/2017,47,12 51 42,0 0,1 3
10/07/2017,50,147 30 23 59,0 0 0,1 2 4
10/07/2017,51,5 42 12 47 62,0 0 0 0 0,3 8 1 1 1
10/07/2017,53,66 80 14 33 138 16 9,0 53 0 0 0 0 33 66,2 14 7 14 5 1 13
10/07/2017,56,11 14 73 153 23 138 59 152,0 56 0 0 0 0 152 0,1 5 1 4 12 5 6 5
10/07/2017,59,50 6 56 82,0 0 0 0,8 2 10 3
10/07/2017,63,90 3,0 0,7 1
10/07/2017,65,10,0,2
10/07/2017,XXXXX,4 53 33 138 10 17 143 9,0 0 0 0 0 0 0 0,1 1 1 4 1 18 6 1
10/07/2017,69,6 83 14,0 0,1 3
10/07/2017,XXXXX,56 82,0 0,9 9
10/07/2017,74,3 83 14 79,0 0 0 0,9 24 7 1
10/07/2017,79,147 74,0 0,30 9
10/07/2017,XXXXX,53,0,3
10/07/2017,XXXXX,3 11,0 81,1 16
10/07/2017,XXXXX,73 59,0 0,3 6
10/07/2017,XXXXX,69 6 50 74 3 4 11 14 33 138 16 17 9 141,0 0 0 0 17 0 0 0 0 0 0 0 0,11 2 5 1 5 1 3 2 25 1 2 1 4
10/07/2017,XXXXX,3 4 11 83 14 6 143 154 92 141,0 0 0 85 0 85,3 24 3 20 18 2
10/07/2017,XXXXX,63,0,1
10/07/2017,92,85,0,10
10/07/2017,XXXXX,79,0,1
10/07/2017,138,66 4 83 53 56 10 74,0 0 0 0 0 0 0,8 1 6 1 2 2 1
10/07/2017,141,6 154 74 11 83 14 85 16 143,0 0 0 0 0 0 0 0 0,10 15 2 1 1 22 20 1 5
10/07/2017,143,66 14 33 138 154 92,0 143 0 0 0,2 20 1 1 2
10/07/2017,146,145 6,0 6,1 1
10/07/2017,147,3 23 79 10 50,0 0 0 0 147 0,9 4 11 2 8 3
10/07/2017,XXXXX,56,0,1
10/07/2017,XXXXX,143 14 33,0 0,5 1
11/07/2017,XXXXX,147 81,0 0,4 5
11/07/2017,4,56 6 23 152 141,0 0 0 4 0,8 2 3 1 1
11/07/2017,XXXXX,23 26,5 0,23 8
11/07/2017,6,4 85 83 69 141,0 0 6 0,12 1 2 1
11/07/2017,9,138 11 83 16,0 9 0 9,8 2 2 15
11/07/2017,11,6 50 154 85 83 14 59 143 9 141,0 0 0 0 141,4 1 2 3 3
11/07/2017,12,51,0,3
11/07/2017,14,11 83 85 56 6 79 16 63 143 154 141,0 0 0 0 0 0,8 3 2 21 3 2
11/07/2017,XXXXX,66 83 14 79 16 141,0 0 0 16 0 0 66 16 83,7 2 5 7 8 1 5
11/07/2017,23,4 5 147 50 26,0 23 0 0 0 0,2 29 3 3 1 10
11/07/2017,XXXXX,23 5,26 0 0,1 4 4
11/07/2017,30,50 51,0 0,1 2
11/07/2017,33,66 53 138,0 0 0 53 66,1 5 6 32
11/07/2017,XXXXX,12 51 42,0 47 51,2 5
11/07/2017,50,11 56 23 138 59,50 0 0 50 0 0,2 2 3 4 2 1
11/07/2017,51,30 42 12 47,0 0 51,5 2 4
11/07/2017,53,66 33 79,0 0 0 33 66,2 2 4 57
11/07/2017,56,79 50 4 11 14 73 83 153 152 141,0 0 0 0 0 56 0 0 0,4 3 2 6 7 8 2 3 2
11/07/2017,XXXXX,50 11,0 0,3 5
11/07/2017,63,14,63,1
11/07/2017,66,83 53 33 138 16 143,0 0 0 0 0 0 66,6 11 1 3 3 2 19
11/07/2017,69,138 6 83,0 0 83,3 3 3
11/07/2017,XXXXX,56 82,0 73,2 22
11/07/2017,XXXXX,83 79 141 16,0 0 0 0,1 9 3 1
11/07/2017,79,53 56 50 74 83 14 127 16 141,79 0 79 0 0 0 0 0 79,32 10 1 4 5 2 2 1 5
11/07/2017,XXXXX,3,0,5
11/07/2017,XXXXX,73,82,25
11/07/2017,83,66 69 56 6 79 74 3 11 14 147 138 16 9 141,83 0 0 0 0 0 0 0 0 83 0 0 0,3 2 3 3 4 2 2 3 2 1 4 2 1
11/07/2017,XXXXX,6 92,0 0,2 22
11/07/2017,XXXXX,145 146 3,0 0,1 8
11/07/2017,XXXXX,9 85 14,0 0,11 1
11/07/2017,XXXXX,79,0,2
11/07/2017,138,66 69 83 56 33 50 9,0 0 0 0 138 0 138,7 3 3 1 2 2 2
11/07/2017,141,56 6 50 154 145 11 83 85 14 16 146 143 152,0 0 0 0 0 0 0 0 0 0,1 2 2 1 6 2 2 3 1 1
11/07/2017,143,66 6 154 11 85 83 14 141,0 0,8 2
11/07/2017,145,146 90,145 0,6 6
11/07/2017,146,145,0,3
11/07/2017,147,3 23 83,147 0 0,4 2 2
11/07/2017,152,4 141 56,0 56 56 141,2 6 1
11/07/2017,XXXXX,56,0,1
12/07/2017,XXXXX,83,0,1
12/07/2017,4,10 9 6 85,0 0 0 0,5 3 2 3
12/07/2017,5,23 26 51 59 47,0 0 0 0 23 26,14 4 1 2 39
12/07/2017,6,69 53 26 154 3 4 83 11 85 14 5 16 59 143 141,0 0 0 0 0 0 0 0,2 6 2 2 2 1 1 3
12/07/2017,9,66 11 4 138 16,0 0 0 0 0,9 6 4 4 5
12/07/2017,XXXXX,4,0,2
12/07/2017,11,147 138 50 9 141,0 138 11 0,5 3 4 3
12/07/2017,XXXXX,42,0,2
12/07/2017,14,92 79 16,0 0 0,15 3 5
12/07/2017,XXXXX,9 154 74 14,0 0 0 0,3 17 1 4
12/07/2017,XXXXX,3 56,0,1
12/07/2017,23,5 50 26,0 23 0 23 5 26,8 32 1 56
12/07/2017,XXXXX,23 5,23 23,49 19
12/07/2017,30,147 51 59,0 0 0,2 1 7
12/07/2017,33,66 138 53,0 0 66,8 1 3
12/07/2017,XXXXX,12 47 5 59,0 0 0 0,1 2 1 1
12/07/2017,XXXXX,50 5,47 0,6 1
12/07/2017,50,11 56 147 23 30 47 141,0 0 0 0 0 50 0,1 1 2 4 2 1 3
12/07/2017,51,12 47 42,51,2
12/07/2017,53,66 6 26 3 80 14 5 33 85 16 9,0 0 0 0 0 0 0,11 2 1 16 3 2 3
12/07/2017,56,50 144 59,0 0 0,4 2 2
12/07/2017,XXXXX,5 56 6 30 50 42,0 0 0 0 0 0,3 4 2 1 4 4
12/07/2017,XXXXX,51,0,1
12/07/2017,66,53 33 143 9,0 0 66 0,1 1 4 1
12/07/2017,XXXXX,6 83,0 0,1 2
12/07/2017,XXXXX,82,0,1
12/07/2017,74,147 79,0 0,2 4
12/07/2017,79,83 74 14 141,0 0 0 0,5 6 6 11
12/07/2017,XXXXX,73,0,3
12/07/2017,XXXXX,3 69 6 138 79 17 141,0 0 0 0 0 0 0,1 3 1 5 3 7 1
12/07/2017,XXXXX,53 6 26 92 3 4 5 16,0 0 6,8 1 2
12/07/2017,92,85 14,0 0,6 1
12/07/2017,138,11 83 33 17 9,0 0 0 0 0,6 4 2 2 1
12/07/2017,141,6 79 50 154 145 11 83 85 14 146 143 141,0 0 0 0 0 141 0 0,7 4 1 9 9 2 2 1
12/07/2017,143,66 154 141,0 0,1 2
12/07/2017,XXXXX,56,0,2
12/07/2017,145,146 141,145 145 146,3 6
12/07/2017,146,145 141,146 146,1 2
12/07/2017,147,3 30 74,0 0 0,1 16 2
12/07/2017,XXXXX,153,0,3
12/07/2017,XXXXX,152,0,3
12/07/2017,XXXXX,143 141 16,0 154 143,4 3 1
13/07/2017,3,4 5 83 56 147 16 90 65,0 0 3 0 0 3 0 0,2 2 18 8 6 10 16 1
13/07/2017,4,66 56 62 74 3 11 14 138 59 9 141,0 0 0 0 0 0 0 0 0 0,2 1 3 1 2 5 3 1 1 1
13/07/2017,XXXXX,3 26 47,0 0 5,4 1 2
13/07/2017,6,85 63,0 0,2 1
13/07/2017,9,4 138 62,0 0 0,1 2 3
13/07/2017,11,4 147 138 50 59,0 11 0 0 0,5 12 2 1 1
13/07/2017,14,138 85 79 16,0 0 14 0,2 2 1 10
13/07/2017,16,3 14 56 79 16 9 74 141,16 0 0 0 0 0 0 0,9 1 3 1 6 4 6 5
13/07/2017,17,3 69 56 6 10 152 62,0 0 0 0,1 6 1 4
13/07/2017,23,147 26,0 23,35 10
13/07/2017,XXXXX,23 5,0 26,2 53
13/07/2017,30,147 65,0 0,1 13
13/07/2017,33,66 53,0 0,27 1
13/07/2017,XXXXX,47,42,1
13/07/2017,XXXXX,12 51 5 42,0 51,1 4
13/07/2017,50,11 62 147 138 51 59 141,50 0 0 0 50 0 0 0,7 7 3 5 7 2 1 1
13/07/2017,XXXXX,50 26 42 59 12 47,51 0 0,1 1 4
13/07/2017,53,10 66 33,0 0 33,4 3 8
13/07/2017,56,3 4 16 144 17 59,0 0 0 56 0 0,8 3 5 2 1 3
13/07/2017,59,11 4 56 73 50 51 62,0 0 0 0 0 0 0,2 5 14 3 9 2 2
13/07/2017,XXXXX,69 6 50 90 4 83 17 59 9 141,62 0 0 0 0 0 0 0 0,6 2 4 3 9 5 5 5 1
13/07/2017,63,6 85,0 0,1 1
13/07/2017,65,3,0,6
13/07/2017,66,53 33,0 0,23 1
13/07/2017,XXXXX,83 6 17 63 62,0 69 63,5 6 1
13/07/2017,XXXXX,82 59,0 0,1 12
13/07/2017,74,6 4 16,0 0 0,5 1 4
13/07/2017,79,92 85 14 16,0 0 0 0,2 13 1 16
13/07/2017,XXXXX,73,0,8
13/07/2017,83,3 69 141 56 62,0 0 0 0 141,8 1 5 9 11
13/07/2017,XXXXX,14 6 79 63 92,0 85 85 0 0,1 4 4 2 5
13/07/2017,XXXXX,90 3 62,0 90 0,13 6 1
13/07/2017,92,85 79 141,0 0 0,9 6 8
13/07/2017,XXXXX,11 4 14 50 9 141,0 0 0 0 0,3 15 1 1 1
13/07/2017,141,4 83 141 138 16 50 92 62,0 0 0 141 0 0 0 141,1 11 4 7 6 11 1 8
13/07/2017,XXXXX,56,0,1
13/07/2017,145,146 74,145 0,5 1
13/07/2017,146,145,146,1
13/07/2017,147,3 11 23 30 50,0 0 0 0 0,1 15 20 14 4
13/07/2017,XXXXX,17 62,0 62,9 1
14/07/2017,3,53 56 6 79 10 65 26 74 4 11 14 5 85 16 17 143 9 152,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20 7 2 4 3 2 2 2 4 10 2 2 1 4 4 1
14/07/2017,4,3 32 56 50 9 74 141,0 0 0 0 0 0 0,7 7 1 1 1 2 1
14/07/2017,XXXXX,23 26,0 5 0,8 4 2
14/07/2017,6,3 4 5 53 85 16 26 9,0 0 0,2 5 2
14/07/2017,9,66 53 6 3 11 4 33 138 59,0 9 9 0 0 9 0 0 0,1 10 16 2 8 4 1 26 5
14/07/2017,XXXXX,3 53,0 0,2 1
14/07/2017,11,3 147 138 79 50 9,0 0 11 0 138 0,2 8 3 2 4 1
14/07/2017,XXXXX,47 51,0 0,1 2
14/07/2017,14,3 4 138 79 74,0 0 0 14 0,2 1 2 7 1
14/07/2017,16,53 6 79 26 3 83 5 85 138,0 0 0 0 0,3 1 12 2 2
14/07/2017,17,66 3 83 56 138 10 65,0 0 0 0 0 0,3 2 4 5 5 6
14/07/2017,XXXXX,5 147 50 26,0 0 0 23 23,18 26 3 5 1
14/07/2017,XXXXX,23 5,0 0,7 53
14/07/2017,XXXXX,4,0,2
14/07/2017,33,9 66 53,0 0 33,2 25 9
14/07/2017,XXXXX,12 42 51,51,3
14/07/2017,50,11 23 138 79 62,0 0 50 138 11,2 2 1 11
14/07/2017,XXXXX,5 42 12 47,0 0 51,3 1 1
14/07/2017,53,66 6 10 26 74 3 4 85 5 33 16 9,0 0 0 0 0 0 0 3 26 16 5 6 0 0 0,1 11 2 36 1 7 18 3 15 1 1
14/07/2017,56,3 4 147 17 59 152 82,0 0 0 0 0 0 56,4 1 1 6 3 4 5
14/07/2017,59,9 73 32 56,0 0 0,7 12 2
14/07/2017,62,50 90 138 152,0 0 0 0,2 2 5 4
14/07/2017,65,3,0,2
14/07/2017,66,53 33 138 17,0 0 0 0 0,6 4 2 3 8
14/07/2017,XXXXX,32 82 59,0 0,3 1
14/07/2017,74,3 4 14 53 79,0 0 0 0 74,1 4 1 5 8
14/07/2017,79,3 11 14 147 138 92 74 141,0 79 0 0 0 0 0 0,1 3 5 8 19 13 3 4
14/07/2017,XXXXX,73 56,0 0,4 3
14/07/2017,XXXXX,17 138 16,0 0 0,21 1 1
14/07/2017,XXXXX,53 6 90 26 3 5 16,0 0 0,10 20 2
14/07/2017,XXXXX,85 62,0 0,1 29
14/07/2017,XXXXX,79,92,19
14/07/2017,138,66 79 50 11 83 14 16 17 9 62,0 0 0 0 0 138 0 0 138 0,17 2 2 4 6 4 10 1 15 2
14/07/2017,141,4 79,0 0,1 2
14/07/2017,145,146,145,4
14/07/2017,146,145,146,12
14/07/2017,147,11 56 23 79 50,147 0 0 0,6 9 5 4
14/07/2017,XXXXX,62 3 56,3 152 0,6 7 1
15/07/2017,4,152,0,8
15/07/2017,XXXXX,90,0,6
15/07/2017,9,138 62,0 0,2 15
15/07/2017,11,50 138 79,0 0,4 3
15/07/2017,XXXXX,50,0,7
15/07/2017,XXXXX,73,0,2
15/07/2017,XXXXX,66 53,0 53 66,1 33
15/07/2017,XXXXX,11 23 138,0 0,3 1
15/07/2017,XXXXX,12,51,1
15/07/2017,XXXXX,66 33,0 33,1 13
15/07/2017,XXXXX,9,0,1
15/07/2017,66,53 33,33,30
15/07/2017,XXXXX,11 85,0 0,8 1
15/07/2017,XXXXX,79,0,1
15/07/2017,138,9 11 50,0 138,13 5
15/07/2017,XXXXX,3,0,1
15/07/2017,XXXXX,4,0,9
15/07/2017,XXXXX,33,0,2
16/07/2017,XXXXX,10 14,3 3,30 11
16/07/2017,4,33,0,4
16/07/2017,6,53,0,1
16/07/2017,XXXXX,3,0,14
16/07/2017,XXXXX,3,0,4
16/07/2017,XXXXX,50,0,5
16/07/2017,XXXXX,4,0,5
16/07/2017,XXXXX,6,0,1
16/07/2017,XXXXX,152 6 138 62,0 0 0 0,1 1 5 2
17/07/2017,3,11 4 14 53 83 79 10,0 3 0 0 0 0 0,9 12 4 5 5 8 7
17/07/2017,XXXXX,3 83 32 56 52 9 74,0 0 0 0 4 0 0,4 1 9 2 1 1 2
17/07/2017,5,47 23,0 0,4 4
17/07/2017,6,69 53 62 23 63 92 145 4 83 85 52 146 141,0 0 0 0 0 0 0 0 0 6,1 1 6 6 1 1 3 1 1 3
17/07/2017,9,11 4 14 69 81 147 138 50,0 0 0 0 0 0 9,3 11 1 1 6 5 3
17/07/2017,10,3 85 138 17 62,0 0 0 0 0,7 26 1 5 1
17/07/2017,11,9 3 83,0 0 11,3 8 1
17/07/2017,12,42,0,1
17/07/2017,14,10 9 3 79,0 0 14 0,4 2 2 7
17/07/2017,16,154 53,16 0,6 1
17/07/2017,17,10 66 83 138,0 0,25 2
17/07/2017,XXXXX,147 26 5,0 0 23,8 8 7
17/07/2017,XXXXX,23 5,26 0,14 1
17/07/2017,30,50,0,13
17/07/2017,32,152 4 73,4 0 0,14 1 5
17/07/2017,33,66 4 53 154,0 0 0 0 0,1 3 4 2 2
17/07/2017,XXXXX,12,42,2
17/07/2017,XXXXX,5 51 42 12,47 51 0,6 3 1
17/07/2017,50,23 30 59 9 62,0 50 50 0 0,1 2 15 3 10
17/07/2017,XXXXX,5 42 12 47,0 51 51,1 4 1
17/07/2017,XXXXX,69 6 4 83,0 0,6 1
17/07/2017,53,3 66 33 6 16,0 0 0 0 0,2 1 4 9 13
17/07/2017,56,62 6 74 82 4 11 83 138 59 141,0 56 0 56 0 56 0 56,2 3 2 5 1 5 2 3
17/07/2017,59,4 56 50 65 63 62,0 0 0 0 0 0,4 6 15 7 2 1
17/07/2017,62,58 141 56 6 10 50 59 78,0 0 0 0 0 0 0 0,3 1 12 2 1 13 4 12
17/07/2017,63,6 92 59,0 0 0,1 5 3
17/07/2017,66,83 53 33 138 17,0 0 66,6 1 6
17/07/2017,XXXXX,6 63 4 83 141 17 9 62,0 0 0 0 69 0 83 6 69,3 12 3 1 1 1 5 5
17/07/2017,XXXXX,82,0,1
17/07/2017,74,4 138 79 56,0 0 0 0,1 2 33 1
17/07/2017,78,62,78,5
17/07/2017,79,147 3 74 14,0 0 0 79,5 16 47 21
17/07/2017,XXXXX,73 56,0 0,1 1
17/07/2017,83,69 6 3 11 4 138 16 143 141,0 83 0 83 0 0 0 0 0,8 1 1 19 1 1 4 1 5
17/07/2017,XXXXX,145 6 10 90 146 92,0 0 0 85,10 5 6 6
17/07/2017,XXXXX,92 85,0 0,5 5
17/07/2017,XXXXX,90 85 63,0 0 0,5 4 6
17/07/2017,138,66 83 56 10 17 9 74 141,0 0 0 0 138 0,4 1 1 1 2 1
17/07/2017,141,69 56 6 63 11 83 4 138 152 62,141 0 0 0 0 0 0,23 3 2 4 1 2 6
17/07/2017,143,154 83,0 143,3 70
17/07/2017,145,146 74,0 74,2 1
17/07/2017,146,145,146,5
17/07/2017,147,147 23 79,0 0 0,15 14 1
17/07/2017,XXXXX,153 141 32 62,32 0 141 153,4 2 13 52
17/07/2017,XXXXX,152,0,27
17/07/2017,XXXXX,143 33,0 154,3 118
18/07/2017,3,5 14 56 16 10 74 62,0 0 0 0 0 0 0,43 2 1 2 4 8 1
18/07/2017,4,3 83 33 6 16 59 9,4 4 0 0 0 0 0,1 1 3 2 1 1 1
18/07/2017,XXXXX,3 147 23 26 51 47,0 5 5 5 0 0,45 131 13 6 20 7
18/07/2017,6,4 85 83 56 69 62 78 17 63 141,63 6 0 0 0 0,5 3 1 1 1 1
18/07/2017,9,11 4 69 53 138 141,0 0 0 0 0 0,3 5 2 1 1 7
18/07/2017,10,3 4 81 14 56 138 16 17,0 0 0 0 0 0,2 1 3 6 1 3
18/07/2017,11,11 56 147 50 9 141,11 0 0 0 11,7 1 1 2 1
18/07/2017,12,42,0,2
18/07/2017,14,3 53 10 9 74,0 0 0 0 0,1 1 1 1 5
18/07/2017,16,3 4 83 53 138 10 74,0 0 0 0 0 0 0,2 4 1 2 7 1 1
18/07/2017,17,10 6 138 141,0 0 0,8 3 5
18/07/2017,23,5 147 50 26,23 0 0 5 26,129 9 19 46
18/07/2017,XXXXX,62 23 5 51,26 0 26,2 6 35
18/07/2017,30,147 50,30 0,5 9
18/07/2017,32,32,32,1
18/07/2017,33,66 4 53 62,0 0 0 0 53,3 5 12 12 36
18/07/2017,XXXXX,12 47 51,0 0,1 3
18/07/2017,47,5 51 42 12,0 0 0 47 51,10 2 4 13
18/07/2017,50,4 11 147 23 30 62,0 0 0 0 0 0,2 3 3 3 1 2
18/07/2017,XXXXX,5 42 12 47 62,0 0 51 51,2 5 8 7
18/07/2017,53,66 80 14 33 9 62,0 0 0 0 0 33,3 1 19 2 9 59
18/07/2017,XXXXX,6 10 154 3 11 81 4 83 147 153 138 59 152 141,0 56 0 0 0 0 0 56 0 83 56 6,7 3 5 1 1 2 5 6 1 6
18/07/2017,59,4 56,0 0,7 9
18/07/2017,XXXXX,69 53 6 50 26 63 3 33 138 17 51 152,0 62 0 0 0 62 0 0 0 0,9 8 6 6 5 2 1 2 1 1
18/07/2017,63,6,0,2
18/07/2017,65,82,0,2
18/07/2017,66,53 33,0 33 53,7 8
18/07/2017,74,145 14 79 16 146 78,0 0 0 0 0,7 3 2 37 3
18/07/2017,78,6 4,78,4
18/07/2017,79,138 74,79 0,41 3
18/07/2017,XXXXX,53,0,9
18/07/2017,XXXXX,11 56 147 10 9,56 0,1 1
18/07/2017,XXXXX,65,0,2
18/07/2017,83,4 11 69 56 6 138 141,0 0 83 0 0 0,1 1 9 1 4 1
18/07/2017,XXXXX,6 63,0 0,2 2
18/07/2017,138,83 141 56 79 16 10 17 143 62,0 0 0 0 0 0 138 0,3 1 2 4 1 1 5 3
18/07/2017,141,11 83 4 56 6 138 17 9,141 0 0 0 0 0 0,7 2 2 8 1 3 2
18/07/2017,143,138,0,5
18/07/2017,145,146,145,1
18/07/2017,146,145 74,146 0,1 1
18/07/2017,147,11 5 81 56 23 30 9,0 147 0 0 0,11 31 25 2 1
18/07/2017,XXXXX,152 56,0,2
18/07/2017,XXXXX,56,0,2
19/07/2017,3,56 23 10 3 11 5 33 16 141,0 0 0 0 0 0 0 0 0,1 10 2 1 3 3 1 1 1
19/07/2017,4,6 23 16 50 9 141,4 0 0 0 0,19 1 1 2 1
19/07/2017,XXXXX,3 32 147 23 26 51 47,0 0 0 5 0 23 0,13 3 16 29 15 28 2
19/07/2017,6,69 62 50 90 63 74 92 4 83 33 147 17 143 141,6 0 0 0 6 6 0 0 0 0 0 0 0 0 0,25 4 10 2 15 13 5 4 2 2 1 1 1 6 6
